Universal Asset Identifier,Asset Name,Knowledge System,Asset Type,Status,Owner,Parent Assets,Last Review,Notes,Repository Path,Supporting Files,Version,Completion Percentage,Child Assets,Relationship List,Evidence Links,Report Links,Marketplace Links,Next Review,Change History,Build Provenance,Source Builds,Registration Basis,File SHA256,Last Updated,Asset Title
CERT-EKS-000249,CERT EKS 000249 EVIDENCE,EKS,Knowledge Asset,OPEN — NO AUTHORITATIVE SLU-PP-322 IDENTITY IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000249_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,8c92d4e6c15700d51da18b979b4201382958c4366a8947bd96792d39f2b81393,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000421,CERT-EKS-000249 — SLU-PP-322 Exact-Name Chemical Identity Gap,EKS,Knowledge Asset, OPEN — NO AUTHORITATIVE SLU-PP-322 IDENTITY IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000249_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,2ecc044fb5e9e2e155c34641ba2d323959daf53b91aa215cb72f209a08ae9dd9,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000250,CERT EKS 000250 EVIDENCE,EKS,Knowledge Asset,SLU-PP-332 EVIDENCE RETAINED AS COMPARATOR ONLY,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000250_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,bb58c5442d90b01ea9cd11ea65d8e52935c32293351fbe991c743bddd1f4545b,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000422,CERT-EKS-000250 — SLU-PP-332 Comparator and Non-Transferable Exercise-Mimetic Evidence,EKS,Knowledge Asset, SLU-PP-332 EVIDENCE RETAINED AS COMPARATOR ONLY,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000250_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,4898cec68ccea5dbf2b3340e39eb539a1013ea00f1c71ce4956fce5153e66937,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000251,CERT EKS 000251 EVIDENCE,EKS,Knowledge Asset,AUTHORITATIVE DEVICE AND SAFETY SOURCES IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000251_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,80acba4159d712ef1aabe58484c613228638f1bbc82fc64a0619a0cbe5cedc37,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000423,CERT-EKS-000251 — Hyaluronic Acid Approved Dermal-Filler Device and Safety Evidence,EKS,Knowledge Asset, AUTHORITATIVE DEVICE AND SAFETY SOURCES IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000251_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,95d088c81a9f9c2d9902b7c6212b5ddbcb2232a30d5416e1222693b7fb4bb181,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000252,CERT EKS 000252 EVIDENCE,EKS,Knowledge Asset,OPEN — HA5 PRODUCT IDENTITY NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000252_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b305b2bbc4b979b656ca82daa276dbe27a946330d8534d58c111bd3995c059a6,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000424,"CERT-EKS-000252 — HA5 Polymer, Crosslinking, Device and Sterility Gap",EKS,Knowledge Asset, OPEN — HA5 PRODUCT IDENTITY NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000252_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,28e0df9297e91d3032fda6aa77c6a5c5470bf4f583d56fc9efb1ecece0e04c76,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000253,CERT EKS 000253 EVIDENCE,EKS,Knowledge Asset,AUTHORITATIVE ALPROSTADIL LABEL IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000253_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,daeb7cab3a2050c7fb3b5148e2c795cef38c39fd9f7b2365eee25b76438a8711,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000425,"CERT-EKS-000253 — Alprostadil Authorised Route, Formulation and Safety Evidence",EKS,Knowledge Asset, AUTHORITATIVE ALPROSTADIL LABEL IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000253_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9b1aaaeb2a7e6a69f44bbda04a65d1cfea4d9002124cf1d8e68c2f3774bb6813,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000254,CERT EKS 000254 EVIDENCE,EKS,Knowledge Asset,OPEN — PRO20 PRODUCT IDENTITY NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000254_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0596ab5470d9b8c747ec4818d9920b0d2a2c28c47f35d41112b2bd11d41ef1bd,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000426,"CERT-EKS-000254 — PRO20 Route, Formulation, Potency and Product-Equivalence Gap",EKS,Knowledge Asset, OPEN — PRO20 PRODUCT IDENTITY NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000254_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,c00495ddd56758c950f3d823f7f1ee8d2af22aece5722160e6b8ff866baf214c,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000255,CERT EKS 000255 EVIDENCE,EKS,Knowledge Asset,AUTHORITATIVE FDA ENFORCEMENT SOURCES IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000255_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,c8bfcba087720b534a345dd94f2cd495441f4922594fc1783a0b209d556902e7,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000427,CERT-EKS-000255 — Lemon Bottle FDA Unapproved-Drug and Injectable-Safety Evidence,EKS,Knowledge Asset, AUTHORITATIVE FDA ENFORCEMENT SOURCES IDENTIFIED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000255_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,88425a892fe6b8e45c21612dc3359bdbb1953dc40be2cec5fee50b86132a5d69,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000256,CERT EKS 000256 EVIDENCE,EKS,Knowledge Asset,OPEN — COMPOSITION AND AUTHENTICITY NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000256_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d5501b02d865255f37254625b70c61465e770f8da73a0ce9aa22f0ed245b7f7c,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000428,"CERT-EKS-000256 — Lemon Bottle Composition, Mass-Balance, Price and Authenticity Gap",EKS,Knowledge Asset, OPEN — COMPOSITION AND AUTHENTICITY NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10B/CERT-EKS-000256_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,08de6879443904195d1c12cb8842617f7b71fe8778765a4e6d1a706e916d5a5b,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000257,CERT EKS 000257 EVIDENCE,EKS,Knowledge Asset,PRIMARY DERMORPHIN IDENTITY AND PHARMACOLOGY CLOSED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000257_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,e6acf6b6dcfd1ae174e9c3785133074eb77e44586b1a8eabf2e5e139d3178a06,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000429,"CERT-EKS-000257 — Dermorphin Sequence, Stereochemistry and Mu-Opioid Pharmacology Evidence",EKS,Knowledge Asset, PRIMARY DERMORPHIN IDENTITY AND PHARMACOLOGY CLOSED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000257_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,85f2d91207f77cadd943cfd3dfac528f6f8de3f3dccd79eddf595810cfe47373,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000258,CERT EKS 000258 EVIDENCE,EKS,Knowledge Asset,OPEN — NO AUTHORISED OR SUPPLIER HUMAN PRODUCT ESTABLISHED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000258_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0df4a35f0ff345d95891821ddda37fc779aa1c7195b726571f1ef804dfd982d7,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000430,"CERT-EKS-000258 — Dermorphin Human, Respiratory, Misuse and Supplier-Product Safety Gap",EKS,Knowledge Asset, OPEN — NO AUTHORISED OR SUPPLIER HUMAN PRODUCT ESTABLISHED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000258_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,5ddb1e4349dd02a7b7965e79cf8888bd8f66079ebf098faf20560de752fea9db,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000259,CERT EKS 000259 EVIDENCE,EKS,Knowledge Asset,OPEN — NO AUTHORITATIVE ADAMAX MOLECULE IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000259_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,4df63e0e387b4e880af8e439f4faa88156fb4602543f663ce6f7c9f09cc66e91,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000431,"CERT-EKS-000259 — Adamax Exact-Name Literature, Trial and Chemical-Record Search",EKS,Knowledge Asset, OPEN — NO AUTHORITATIVE ADAMAX MOLECULE IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000259_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,498ffbca1641b805c2b1bc5f0d2e4e5e1f21fe8db14180b82d83124d2c9f349b,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000260,CERT EKS 000260 EVIDENCE,EKS,Knowledge Asset,VENDOR STRUCTURES CONFLICT — PARENT EVIDENCE TRANSFER PROHIBITED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000260_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,47c239cc34e7479249aa280a33e23333cfbabf8e2ac63d9e5f5d2319f8235328,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000432,CERT-EKS-000260 — Adamax Vendor-Structure Conflict and Semax/P021 Evidence-Transfer Block,EKS,Knowledge Asset, VENDOR STRUCTURES CONFLICT — PARENT EVIDENCE TRANSFER PROHIBITED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000260_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,7f32dfbc4c041e473b76a306b3a8b28a78d51789292d6429f099510e9587f61f,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000261,CERT EKS 000261 EVIDENCE,EKS,Knowledge Asset,REFERENCE SEQUENCE AND PRECLINICAL PROGRAMME IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000261_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,61061bbf2d6b455b35af6b39aa92e0012b9f359b181ce784d0b36e9d2046de01,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000433,"CERT-EKS-000261 — PE 22-28 Sequence, TREK-1 and Preclinical Programme Evidence",EKS,Knowledge Asset, REFERENCE SEQUENCE AND PRECLINICAL PROGRAMME IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000261_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,843f2d69097a7a3c8172944094ef2cbf80c03b5312e2e0863d3138cd27bc45a4,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000262,CERT EKS 000262 EVIDENCE,EKS,Knowledge Asset,OPEN — PE10 PRODUCT AND HUMAN BENEFIT NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000262_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,1b960002c780e6de216140ae06ffb7d6163b08af3eb3cd2f2e94d3a642d9b6f5,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000434,"CERT-EKS-000262 — PE10 Supplier Termini, Salt, Human and Regulatory Evidence Gap",EKS,Knowledge Asset, OPEN — PE10 PRODUCT AND HUMAN BENEFIT NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000262_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,72b3aa850e0b0e23ad245aa52a993bd678cb86fdf6c41f8095facce8d24dc80f,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000263,CERT EKS 000263 EVIDENCE,EKS,Knowledge Asset,PUBLISHED P021 STUDY-MATERIAL IDENTITY IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000263_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,dd1719717d9aecc477f24e852d85aeced13ba5068934975c95d6b98116d08eb0,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000435,CERT-EKS-000263 — P021 Adamantane Structure and CNTF-Derived Preclinical Evidence,EKS,Knowledge Asset, PUBLISHED P021 STUDY-MATERIAL IDENTITY IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000263_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,1335e8f260492ccabce85636e864a643d240439423774d3e6c7fb536925d6494,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000264,CERT EKS 000264 EVIDENCE,EKS,Knowledge Asset,OPEN — PP10 COMPARABILITY AND HUMAN BENEFIT NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000264_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0caaebd5789f4670eb305cd2a079557e7d003e3ed27164f28f64c17992471b3a,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000436,"CERT-EKS-000264 — PP10 Supplier P021 Comparability, Toxicology and Human Evidence Gap",EKS,Knowledge Asset, OPEN — PP10 COMPARABILITY AND HUMAN BENEFIT NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000264_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,15536f6ab0f9e022ab366d294c6fb57d7b86195f1a7f2c2927c1489a42c3e368,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000265,CERT EKS 000265 EVIDENCE,EKS,Knowledge Asset,OPEN — P210 MOLECULE NOT IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000265_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,34b07a7b8850b05737ff85ac565af6ac16c71027f20651107645f005ef362a30,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000437,CERT-EKS-000265 — P21 Without Adamantane Chemical Identity Gap,EKS,Knowledge Asset, OPEN — P210 MOLECULE NOT IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000265_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,73a1f9262547993d6f5f708d3eb793482b9c7906ead35a1a161d4beb8dbed875,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000266,CERT EKS 000266 EVIDENCE,EKS,Knowledge Asset,P021 EVIDENCE TRANSFER PROHIBITED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000266_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3543685156ea60acd6408b64a73a7cdc6b483ce413ed7f0e52e3bbd7a27ff9dd,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000438,CERT-EKS-000266 — P21 Without Adamantane versus P021 Evidence-Transfer Block,EKS,Knowledge Asset, P021 EVIDENCE TRANSFER PROHIBITED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000266_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,ea7a5acf25c9dea65f851fd157da01acd5e74f39ae8e53c1ee747a2040d00688,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000267,CERT EKS 000267 EVIDENCE,EKS,Knowledge Asset,CURRENT SPONSOR-CONTROLLED PROGRAMME IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000267_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,ff71c5b1be76d7bd90027b750d7029e77e6bb0ff5fd48fc59d6c6323ad162192,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000439,CERT-EKS-000267 — CagriSema Phase 3 and Current 2026 Development Evidence,EKS,Knowledge Asset, CURRENT SPONSOR-CONTROLLED PROGRAMME IDENTIFIED,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000267_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,a0b20dbb9b8d450b5e6c9ea7aaaa01a91f25c0cc1b0dcc00aa94369a1b3f8710,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000268,CERT EKS 000268 EVIDENCE,EKS,Knowledge Asset,OPEN — CS10 HAS NO CAGRISEMA MATERIAL EQUIVALENCE,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000268_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,57690ee730254647b71df663f694711ff3ef819d92b856b29289c41e32c48e96,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000440,"CERT-EKS-000268 — CS10 Component, Ratio, Co-Formulation and CagriSema Equivalence Gap",EKS,Knowledge Asset, OPEN — CS10 HAS NO CAGRISEMA MATERIAL EQUIVALENCE,Certiaura,,,,06_Evidence/C10C/CERT-EKS-000268_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d6fb26e5893e70a3bfe46ea09936d40079bd1a6a9593d289b526eca73db6c465,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000269,CERT EKS 000269 EVIDENCE,EKS,Knowledge Asset,AUTHORITATIVE FDA SAFETY-RISK SOURCE IDENTIFIED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000269_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,f117cb959e825e6b29629f9b26d603f8212eb2551bf198dc5b90401e6e9484cd,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000441,CERT-EKS-000269 — BPC-157 and TB-500 FDA Compounding Safety-Risk Evidence,EKS,Knowledge Asset, AUTHORITATIVE FDA SAFETY-RISK SOURCE IDENTIFIED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000269_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,2cd3c2266ec2d8ea7e61cabb8f3539d2a0bc3e545e3007d54bac55e64770f23d,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000270,CERT EKS 000270 EVIDENCE,EKS,Knowledge Asset,OPEN — BB4/BB10/BB20 ANALYTICAL CLOSURE NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000270_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,a8d34ce398650f7d475e5ecce25a24b672e6152246a359c3225a7bf05e896805,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000442,"CERT-EKS-000270 — BPC-157 + TB Blend Component, Ratio and Stability Gap",EKS,Knowledge Asset, OPEN — BB4/BB10/BB20 ANALYTICAL CLOSURE NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000270_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,c719fe5f406163ee157c11fb1d1f4f44b3fcb88bb5d0ebe774ffef0ccc566a0a,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000271,CERT EKS 000271 EVIDENCE,EKS,Knowledge Asset,PARENT CONTROLS IDENTIFIED — BLEND NON-EQUIVALENCE ACTIVE,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000271_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9b75ae7b30391a39398a49b4bbb7b7db87b0b8c5b2de8f0a8cfaa3df65157c8b,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000443,CERT-EKS-000271 — BPC-157 + GHK-Cu + TB Parent Identity and Copper-Chemistry Evidence,EKS,Knowledge Asset, PARENT CONTROLS IDENTIFIED — BLEND NON-EQUIVALENCE ACTIVE,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000271_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3f7dadd92375472768aa98ce1cf142b61f113020152d68a8c5ee72228a9e6290,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000272,CERT EKS 000272 EVIDENCE,EKS,Knowledge Asset,OPEN — BBG70 PRODUCT ANALYTICS NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000272_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,74bb9152a411c480256348365d36a42382ac89ad9aa5b6bbb34df019d9918d77,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000444,"CERT-EKS-000272 — BBG70 Copper, Ratio, Compatibility and Stability Gap",EKS,Knowledge Asset, OPEN — BBG70 PRODUCT ANALYTICS NOT ESTABLISHED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000272_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,7cc428db22238fdbc1d69e5fd484a636e95156eaab51561e561ef1980403e23f,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000273,CERT EKS 000273 EVIDENCE,EKS,Knowledge Asset,AUTHORITATIVE PARENT SAFETY CONTROLS IDENTIFIED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000273_Evidence.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,4b5aa3a15205b1f95920dbdf451c15018f97482927fa85e31544322dad3d327f,2026-07-19T18:56:54.150597+00:00,
CERT-EKS-000445,CERT-EKS-000273 — Four-Component Repair Blend FDA Parent Safety Controls,EKS,Knowledge Asset, AUTHORITATIVE PARENT SAFETY CONTROLS IDENTIFIED,Certiaura,,,,06_Evidence/C10D/CERT-EKS-000273_Evidence.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b29c2ac283b7d0f37fe3e316c1dc76e23bc8b4a852347f34fe11b02e4a4e2008,2026-07-19T18:56:54.150597+00:00,
